"V1" "V2"
"" "E278_fdp[c]_complex" "E272_arg__L[c]_complex"
"" "E278_fdp[c]_complex" "E188_agm[c]_complex"
"" "E278_fdp[c]_complex" "E192_ahcys[c]_complex"
"" "E278_fdp[c]_complex" "E32_air[c]_atp[c]_co2[c]_complex"
"" "E278_fdp[c]_complex" "E138_atp[c]_complex"
"" "E278_fdp[c]_complex" "E293_asn__L[c]_complex"
"" "E278_fdp[c]_complex" "E368_atp[c]_ca2[c]_complex"
"" "E278_fdp[c]_complex" "E170_cyst__L[c]_complex"
"" "E278_fdp[c]_complex" "E171_cyst__L[c]_complex"
"" "Phosphatidylglycerophosphate  B subtilis  C3736H7172O1300P200" "E278_fdp[c]_complex"
"" "E278_fdp[c]_complex" "E135_frmd[c]_complex"
"" "E278_fdp[c]_complex" "E182_forglu[c]_complex"
"" "E278_fdp[c]_complex" "E375_10fthf[c]_complex"
"" "E278_fdp[c]_complex" "E20_gam6p[c]_complex"
"" "E278_fdp[c]_complex" "E157_gam6p[c]_complex"
"" "E278_fdp[c]_complex" "E43_gln__L[c]_complex"
"" "E278_fdp[c]_complex" "E237_gln__L[c]_complex"
"" "E278_fdp[c]_complex" "E284_gtp[c]_complex"
"" "E278_fdp[c]_complex" "E45_dutp[c]_complex"
"" "E278_fdp[c]_complex" "E249_dutp[c]_complex"
"" "E278_fdp[c]_complex" "E308_hisp[c]_complex"
"" "E278_fdp[c]_complex" "E311_2h3k5m[c]_complex"
"" "E278_fdp[c]_complex" "E360_3mob[c]_accoa[c]_complex"
"" "E278_fdp[c]_complex" "E361_4izp[c]_complex"
"" "E278_fdp[c]_complex" "E192_5mta[c]_complex"
"" "E278_fdp[c]_complex" "E7_atp[c]_met__L[e]_complex"
"" "E278_fdp[c]_complex" "E83_atp[c]_met__L[e]_complex"
"" "E278_fdp[c]_complex" "E131_6pgl[c]_complex"
"" "E278_fdp[c]_complex" "E359_atp[c]_met__L[c]_complex"
"" "E278_fdp[c]_complex" "E133_5aprbu[c]_complex"
"" "E278_fdp[c]_complex" "E170_cys__L[c]_complex"
"" "E278_fdp[c]_complex" "E4_atp[c]_glyb[e]_complex"
"" "E278_fdp[c]_complex" "E61_atp[c]_glyb[e]_complex"
"" "E278_fdp[c]_complex" "E181_dgmp[c]_complex"
"" "E278_fdp[c]_complex" "E181_damp[c]_complex"
"" "E278_fdp[c]_complex" "E181_gmp[c]_complex"
"" "E278_fdp[c]_complex" "E181_dump[c]_complex"
